Job_Title,Required_Skills,Learning Resources,Skill Level,Industry/Field,Company Type,Job Demand,Job Link 1,Job Link 2,Job Link 3,Job Link 4,Job Link 5,Company,Base_Salary,Total_Compensation,Experience_Level,Location,Posting_Date
UX Designer,"Wireframing, Prototyping, User Research, Interaction Design, UX Writing, Design Thinking","Coursera - UX Designer Specialization, LinkedIn Learning - Wireframing Fundamentals",Advanced,Design,"Corporate, SME",High,https://www.linkedin.com/jobs/search/?keywords=UX%20Designer,https://www.indeed.com/jobs?q=UX%20Designer,https://www.glassdoor.com/Job/jobs.htm?sc.keyword=UX%20Designer,https://www.monster.com/jobs/search/?q=UX%20Designer,https://www.careerbuilder.com/jobs?keywords=UX%20Designer,IBM,93313,117895,Entry Level,"Boston, MA",2024-01-21
Bioinformatician,"Python, R, Biostatistics, Data Mining, Machine Learning, Sequencing, Genomic Data Analysis","Coursera - Bioinformatician Specialization, LinkedIn Learning - Python Fundamentals",Advanced,Professional Services,"Corporate, SME",High,https://www.linkedin.com/jobs/search/?keywords=Bioinformatician,https://www.indeed.com/jobs?q=Bioinformatician,https://www.glassdoor.com/Job/jobs.htm?sc.keyword=Bioinformatician,https://www.monster.com/jobs/search/?q=Bioinformatician,https://www.careerbuilder.com/jobs?keywords=Bioinformatician,Meta,126373,170544,Mid Level,"New York, NY",2024-02-01
Bioinformatician,"Python, R, Biostatistics, Data Mining, Machine Learning, Sequencing, Genomic Data Analysis","Coursera - Bioinformatician Specialization, LinkedIn Learning - Python Fundamentals",Advanced,Professional Services,"Corporate, SME",High,https://www.linkedin.com/jobs/search/?keywords=Bioinformatician,https://www.indeed.com/jobs?q=Bioinformatician,https://www.glassdoor.com/Job/jobs.htm?sc.keyword=Bioinformatician,https://www.monster.com/jobs/search/?q=Bioinformatician,https://www.careerbuilder.com/jobs?keywords=Bioinformatician,Apple,101953,135546,Entry Level,"Seattle, WA",2024-01-23
Bioinformatician,"Python, R, Biostatistics, Data Mining, Machine Learning, Sequencing, Genomic Data Analysis","Coursera - Bioinformatician Specialization, LinkedIn Learning - Python Fundamentals",Advanced,Professional Services,"Corporate, SME",High,https://www.linkedin.com/jobs/search/?keywords=Bioinformatician,https://www.indeed.com/jobs?q=Bioinformatician,https://www.glassdoor.com/Job/jobs.htm?sc.keyword=Bioinformatician,https://www.monster.com/jobs/search/?q=Bioinformatician,https://www.careerbuilder.com/jobs?keywords=Bioinformatician,Amazon,151859,208234,Mid Level,"San Francisco, CA",2024-01-13
Bioinformatician,"Python, R, Biostatistics, Data Mining, Machine Learning, Sequencing, Genomic Data Analysis","Coursera - Bioinformatician Specialization, LinkedIn Learning - Python Fundamentals",Advanced,Professional Services,"Corporate, SME",High,https://www.linkedin.com/jobs/search/?keywords=Bioinformatician,https://www.indeed.com/jobs?q=Bioinformatician,https://www.glassdoor.com/Job/jobs.htm?sc.keyword=Bioinformatician,https://www.monster.com/jobs/search/?q=Bioinformatician,https://www.careerbuilder.com/jobs?keywords=Bioinformatician,Netflix,124697,153443,Mid Level,"Boston, MA",2024-01-05
Bioinformatician,"Python, R, Biostatistics, Data Mining, Machine Learning, Sequencing, Genomic Data Analysis","Coursera - Bioinformatician Specialization, LinkedIn Learning - Python Fundamentals",Advanced,Professional Services,"Corporate, SME",High,https://www.linkedin.com/jobs/search/?keywords=Bioinformatician,https://www.indeed.com/jobs?q=Bioinformatician,https://www.glassdoor.com/Job/jobs.htm?sc.keyword=Bioinformatician,https://www.monster.com/jobs/search/?q=Bioinformatician,https://www.careerbuilder.com/jobs?keywords=Bioinformatician,Google,175663,244637,Senior Level,"Boston, MA",2024-01-04
Bioinformatician,"Python, R, Biostatistics, Data Mining, Machine Learning, Sequencing, Genomic Data Analysis","Coursera - Bioinformatician Specialization, LinkedIn Learning - Python Fundamentals",Advanced,Professional Services,"Corporate, SME",High,https://www.linkedin.com/jobs/search/?keywords=Bioinformatician,https://www.indeed.com/jobs?q=Bioinformatician,https://www.glassdoor.com/Job/jobs.htm?sc.keyword=Bioinformatician,https://www.monster.com/jobs/search/?q=Bioinformatician,https://www.careerbuilder.com/jobs?keywords=Bioinformatician,Microsoft,141186,201796,Senior Level,"New York, NY",2024-01-28
Bioinformatician,"Python, R, Biostatistics, Data Mining, Machine Learning, Sequencing, Genomic Data Analysis","Coursera - Bioinformatician Specialization, LinkedIn Learning - Python Fundamentals",Advanced,Professional Services,"Corporate, SME",High,https://www.linkedin.com/jobs/search/?keywords=Bioinformatician,https://www.indeed.com/jobs?q=Bioinformatician,https://www.glassdoor.com/Job/jobs.htm?sc.keyword=Bioinformatician,https://www.monster.com/jobs/search/?q=Bioinformatician,https://www.careerbuilder.com/jobs?keywords=Bioinformatician,Adobe,111949,165551,Mid Level,"Seattle, WA",2024-01-14
Bioinformatician,"Python, R, Biostatistics, Data Mining, Machine Learning, Sequencing, Genomic Data Analysis","Coursera - Bioinformatician Specialization, LinkedIn Learning - Python Fundamentals",Advanced,Professional Services,"Corporate, SME",High,https://www.linkedin.com/jobs/search/?keywords=Bioinformatician,https://www.indeed.com/jobs?q=Bioinformatician,https://www.glassdoor.com/Job/jobs.htm?sc.keyword=Bioinformatician,https://www.monster.com/jobs/search/?q=Bioinformatician,https://www.careerbuilder.com/jobs?keywords=Bioinformatician,Salesforce,134532,168987,Mid Level,"Austin, TX",2024-01-08
Bioinformatician,"Python, R, Biostatistics, Data Mining, Machine Learning, Sequencing, Genomic Data Analysis","Coursera - Bioinformatician Specialization, LinkedIn Learning - Python Fundamentals",Advanced,Professional Services,"Corporate, SME",High,https://www.linkedin.com/jobs/search/?keywords=Bioinformatician,https://www.indeed.com/jobs?q=Bioinformatician,https://www.glassdoor.com/Job/jobs.htm?sc.keyword=Bioinformatician,https://www.monster.com/jobs/search/?q=Bioinformatician,https://www.careerbuilder.com/jobs?keywords=Bioinformatician,Oracle,98966,122168,Entry Level,"Seattle, WA",2024-01-09
Bioinformatician,"Python, R, Biostatistics, Data Mining, Machine Learning, Sequencing, Genomic Data Analysis","Coursera - Bioinformatician Specialization, LinkedIn Learning - Python Fundamentals",Advanced,Professional Services,"Corporate, SME",High,https://www.linkedin.com/jobs/search/?keywords=Bioinformatician,https://www.indeed.com/jobs?q=Bioinformatician,https://www.glassdoor.com/Job/jobs.htm?sc.keyword=Bioinformatician,https://www.monster.com/jobs/search/?q=Bioinformatician,https://www.careerbuilder.com/jobs?keywords=Bioinformatician,IBM,115542,168270,Senior Level,"Boston, MA",2024-02-04
Digital Marketing Specialist,"SEO, Google Analytics, Social Media Marketing, Content Creation, Email Marketing, Adobe Creative Suite","Coursera - Digital Marketing Specialist Specialization, LinkedIn Learning - SEO Fundamentals",Intermediate,Professional Services,"Corporate, SME",Medium,https://www.linkedin.com/jobs/search/?keywords=Digital%20Marketing%20Specialist,https://www.indeed.com/jobs?q=Digital%20Marketing%20Specialist,https://www.glassdoor.com/Job/jobs.htm?sc.keyword=Digital%20Marketing%20Specialist,https://www.monster.com/jobs/search/?q=Digital%20Marketing%20Specialist,https://www.careerbuilder.com/jobs?keywords=Digital%20Marketing%20Specialist,Meta,102721,125218,Entry Level,"Austin, TX",2024-02-06
Digital Marketing Specialist,"SEO, Google Analytics, Social Media Marketing, Content Creation, Email Marketing, Adobe Creative Suite","Coursera - Digital Marketing Specialist Specialization, LinkedIn Learning - SEO Fundamentals",Intermediate,Professional Services,"Corporate, SME",Medium,https://www.linkedin.com/jobs/search/?keywords=Digital%20Marketing%20Specialist,https://www.indeed.com/jobs?q=Digital%20Marketing%20Specialist,https://www.glassdoor.com/Job/jobs.htm?sc.keyword=Digital%20Marketing%20Specialist,https://www.monster.com/jobs/search/?q=Digital%20Marketing%20Specialist,https://www.careerbuilder.com/jobs?keywords=Digital%20Marketing%20Specialist,Apple,96502,133046,Entry Level,"Seattle, WA",2024-01-21
Digital Marketing Specialist,"SEO, Google Analytics, Social Media Marketing, Content Creation, Email Marketing, Adobe Creative Suite","Coursera - Digital Marketing Specialist Specialization, LinkedIn Learning - SEO Fundamentals",Intermediate,Professional Services,"Corporate, SME",Medium,https://www.linkedin.com/jobs/search/?keywords=Digital%20Marketing%20Specialist,https://www.indeed.com/jobs?q=Digital%20Marketing%20Specialist,https://www.glassdoor.com/Job/jobs.htm?sc.keyword=Digital%20Marketing%20Specialist,https://www.monster.com/jobs/search/?q=Digital%20Marketing%20Specialist,https://www.careerbuilder.com/jobs?keywords=Digital%20Marketing%20Specialist,Amazon,84980,123152,Entry Level,"San Francisco, CA",2024-01-18
Digital Marketing Specialist,"SEO, Google Analytics, Social Media Marketing, Content Creation, Email Marketing, Adobe Creative Suite","Coursera - Digital Marketing Specialist Specialization, LinkedIn Learning - SEO Fundamentals",Intermediate,Professional Services,"Corporate, SME",Medium,https://www.linkedin.com/jobs/search/?keywords=Digital%20Marketing%20Specialist,https://www.indeed.com/jobs?q=Digital%20Marketing%20Specialist,https://www.glassdoor.com/Job/jobs.htm?sc.keyword=Digital%20Marketing%20Specialist,https://www.monster.com/jobs/search/?q=Digital%20Marketing%20Specialist,https://www.careerbuilder.com/jobs?keywords=Digital%20Marketing%20Specialist,Netflix,144469,205483,Mid Level,"New York, NY",2024-02-02
Digital Marketing Specialist,"SEO, Google Analytics, Social Media Marketing, Content Creation, Email Marketing, Adobe Creative Suite","Coursera - Digital Marketing Specialist Specialization, LinkedIn Learning - SEO Fundamentals",Intermediate,Professional Services,"Corporate, SME",Medium,https://www.linkedin.com/jobs/search/?keywords=Digital%20Marketing%20Specialist,https://www.indeed.com/jobs?q=Digital%20Marketing%20Specialist,https://www.glassdoor.com/Job/jobs.htm?sc.keyword=Digital%20Marketing%20Specialist,https://www.monster.com/jobs/search/?q=Digital%20Marketing%20Specialist,https://www.careerbuilder.com/jobs?keywords=Digital%20Marketing%20Specialist,Google,121922,153681,Entry Level,"Seattle, WA",2024-01-08
Digital Marketing Specialist,"SEO, Google Analytics, Social Media Marketing, Content Creation, Email Marketing, Adobe Creative Suite","Coursera - Digital Marketing Specialist Specialization, LinkedIn Learning - SEO Fundamentals",Intermediate,Professional Services,"Corporate, SME",Medium,https://www.linkedin.com/jobs/search/?keywords=Digital%20Marketing%20Specialist,https://www.indeed.com/jobs?q=Digital%20Marketing%20Specialist,https://www.glassdoor.com/Job/jobs.htm?sc.keyword=Digital%20Marketing%20Specialist,https://www.monster.com/jobs/search/?q=Digital%20Marketing%20Specialist,https://www.careerbuilder.com/jobs?keywords=Digital%20Marketing%20Specialist,Microsoft,151348,222482,Senior Level,"Seattle, WA",2024-01-17
Digital Marketing Specialist,"SEO, Google Analytics, Social Media Marketing, Content Creation, Email Marketing, Adobe Creative Suite","Coursera - Digital Marketing Specialist Specialization, LinkedIn Learning - SEO Fundamentals",Intermediate,Professional Services,"Corporate, SME",Medium,https://www.linkedin.com/jobs/search/?keywords=Digital%20Marketing%20Specialist,https://www.indeed.com/jobs?q=Digital%20Marketing%20Specialist,https://www.glassdoor.com/Job/jobs.htm?sc.keyword=Digital%20Marketing%20Specialist,https://www.monster.com/jobs/search/?q=Digital%20Marketing%20Specialist,https://www.careerbuilder.com/jobs?keywords=Digital%20Marketing%20Specialist,Adobe,110369,146983,Entry Level,"San Francisco, CA",2024-01-31
Digital Marketing Specialist,"SEO, Google Analytics, Social Media Marketing, Content Creation, Email Marketing, Adobe Creative Suite","Coursera - Digital Marketing Specialist Specialization, LinkedIn Learning - SEO Fundamentals",Intermediate,Professional Services,"Corporate, SME",Medium,https://www.linkedin.com/jobs/search/?keywords=Digital%20Marketing%20Specialist,https://www.indeed.com/jobs?q=Digital%20Marketing%20Specialist,https://www.glassdoor.com/Job/jobs.htm?sc.keyword=Digital%20Marketing%20Specialist,https://www.monster.com/jobs/search/?q=Digital%20Marketing%20Specialist,https://www.careerbuilder.com/jobs?keywords=Digital%20Marketing%20Specialist,Salesforce,136383,184228,Mid Level,"Boston, MA",2024-02-03
Digital Marketing Specialist,"SEO, Google Analytics, Social Media Marketing, Content Creation, Email Marketing, Adobe Creative Suite","Coursera - Digital Marketing Specialist Specialization, LinkedIn Learning - SEO Fundamentals",Intermediate,Professional Services,"Corporate, SME",Medium,https://www.linkedin.com/jobs/search/?keywords=Digital%20Marketing%20Specialist,https://www.indeed.com/jobs?q=Digital%20Marketing%20Specialist,https://www.glassdoor.com/Job/jobs.htm?sc.keyword=Digital%20Marketing%20Specialist,https://www.monster.com/jobs/search/?q=Digital%20Marketing%20Specialist,https://www.careerbuilder.com/jobs?keywords=Digital%20Marketing%20Specialist,Oracle,99346,146232,Entry Level,"New York, NY",2024-01-06
Digital Marketing Specialist,"SEO, Google Analytics, Social Media Marketing, Content Creation, Email Marketing, Adobe Creative Suite","Coursera - Digital Marketing Specialist Specialization, LinkedIn Learning - SEO Fundamentals",Intermediate,Professional Services,"Corporate, SME",Medium,https://www.linkedin.com/jobs/search/?keywords=Digital%20Marketing%20Specialist,https://www.indeed.com/jobs?q=Digital%20Marketing%20Specialist,https://www.glassdoor.com/Job/jobs.htm?sc.keyword=Digital%20Marketing%20Specialist,https://www.monster.com/jobs/search/?q=Digital%20Marketing%20Specialist,https://www.careerbuilder.com/jobs?keywords=Digital%20Marketing%20Specialist,IBM,81708,106258,Entry Level,"Seattle, WA",2024-01-22
Cybersecurity Analyst,"Network Security, Ethical Hacking, Intrusion Detection, Cryptography, Threat Intelligence, Compliance Management","Coursera - Cybersecurity Analyst Specialization, LinkedIn Learning - Network Security Fundamentals",Advanced,Professional Services,"Corporate, SME",High,https://www.linkedin.com/jobs/search/?keywords=Cybersecurity%20Analyst,https://www.indeed.com/jobs?q=Cybersecurity%20Analyst,https://www.glassdoor.com/Job/jobs.htm?sc.keyword=Cybersecurity%20Analyst,https://www.monster.com/jobs/search/?q=Cybersecurity%20Analyst,https://www.careerbuilder.com/jobs?keywords=Cybersecurity%20Analyst,Meta,176620,280917,Senior Level,"Austin, TX",2024-01-14
Cybersecurity Analyst,"Network Security, Ethical Hacking, Intrusion Detection, Cryptography, Threat Intelligence, Compliance Management","Coursera - Cybersecurity Analyst Specialization, LinkedIn Learning - Network Security Fundamentals",Advanced,Professional Services,"Corporate, SME",High,https://www.linkedin.com/jobs/search/?keywords=Cybersecurity%20Analyst,https://www.indeed.com/jobs?q=Cybersecurity%20Analyst,https://www.glassdoor.com/Job/jobs.htm?sc.keyword=Cybersecurity%20Analyst,https://www.monster.com/jobs/search/?q=Cybersecurity%20Analyst,https://www.careerbuilder.com/jobs?keywords=Cybersecurity%20Analyst,Apple,98947,140820,Entry Level,"Seattle, WA",2024-01-03
Cybersecurity Analyst,"Network Security, Ethical Hacking, Intrusion Detection, Cryptography, Threat Intelligence, Compliance Management","Coursera - Cybersecurity Analyst Specialization, LinkedIn Learning - Network Security Fundamentals",Advanced,Professional Services,"Corporate, SME",High,https://www.linkedin.com/jobs/search/?keywords=Cybersecurity%20Analyst,https://www.indeed.com/jobs?q=Cybersecurity%20Analyst,https://www.glassdoor.com/Job/jobs.htm?sc.keyword=Cybersecurity%20Analyst,https://www.monster.com/jobs/search/?q=Cybersecurity%20Analyst,https://www.careerbuilder.com/jobs?keywords=Cybersecurity%20Analyst,Amazon,159951,225719,Senior Level,"New York, NY",2024-01-12
Cybersecurity Analyst,"Network Security, Ethical Hacking, Intrusion Detection, Cryptography, Threat Intelligence, Compliance Management","Coursera - Cybersecurity Analyst Specialization, LinkedIn Learning - Network Security Fundamentals",Advanced,Professional Services,"Corporate, SME",High,https://www.linkedin.com/jobs/search/?keywords=Cybersecurity%20Analyst,https://www.indeed.com/jobs?q=Cybersecurity%20Analyst,https://www.glassdoor.com/Job/jobs.htm?sc.keyword=Cybersecurity%20Analyst,https://www.monster.com/jobs/search/?q=Cybersecurity%20Analyst,https://www.careerbuilder.com/jobs?keywords=Cybersecurity%20Analyst,Netflix,167874,237823,Mid Level,"Seattle, WA",2024-02-05
